Year,Reason,Health services,Sex,Income quintiles,unit,percent
2014,Total,Dentist,Total,Fourth quintile 61-80%,Proportion lower bounds (%),5.6
2014,Total,Dentist,Total,Top quintile 81-100%,Proportion lower bounds (%),3.3
2014,Total,Dentist,Females,Total,Proportion lower bounds (%),8.4
2014,Total,Dentist,Females,Bottom quintile 1-20%,Proportion lower bounds (%),14.3
2014,Total,Dentist,Females,Second quintile 21-40%,Proportion lower bounds (%),7.6
2014,Total,Dentist,Females,Third quintile 41-60%,Proportion lower bounds (%),4.7
2014,Total,Dentist,Females,Fourth quintile 61-80%,Proportion lower bounds (%),5.2
2014,Total,Dentist,Females,Top quintile 81-100%,Proportion lower bounds (%),3.0
2014,Total,Dentist,Males,Total,Proportion lower bounds (%),6.1
2014,Total,Dentist,Males,Bottom quintile 1-20%,Proportion lower bounds (%),8.9
2014,Total,Dentist,Males,Second quintile 21-40%,Proportion lower bounds (%),5.7
2014,Total,Dentist,Males,Third quintile 41-60%,Proportion lower bounds (%),3.3
2014,Total,Dentist,Males,Fourth quintile 61-80%,Proportion lower bounds (%),4.7
2014,Total,Dentist,Males,Top quintile 81-100%,Proportion lower bounds (%),2.7
2014,Total,Doctor or medical specialist,Total,Total,Proportion lower bounds (%),11.9
2014,Total,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion lower bounds (%),20.3
2014,Total,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion lower bounds (%),12.7
2014,Total,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion lower bounds (%),9.5
2014,Total,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion lower bounds (%),6.4
2014,Total,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion lower bounds (%),5.6
2014,Total,Doctor or medical specialist,Females,Total,Proportion lower bounds (%),12.4
2014,Total,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion lower bounds (%),18.4
2014,Total,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion lower bounds (%),12.7
2014,Total,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion lower bounds (%),9.3
2014,Total,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion lower bounds (%),7.6
2014,Total,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion lower bounds (%),4.8
2014,Total,Doctor or medical specialist,Males,Total,Proportion lower bounds (%),10.4
2014,Total,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion lower bounds (%),19.7
2014,Total,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion lower bounds (%),10.4
2014,Total,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion lower bounds (%),7.8
2014,Total,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion lower bounds (%),4.1
2014,Total,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion lower bounds (%),5.1
2014,Too expensive,Dentist,Total,Total,Proportion lower bounds (%),2.8
2014,Too expensive,Dentist,Total,Bottom quintile 1-20%,Proportion lower bounds (%),4.7
2014,Too expensive,Dentist,Total,Second quintile 21-40%,Proportion lower bounds (%),2.7
2014,Too expensive,Dentist,Total,Third quintile 41-60%,Proportion lower bounds (%),1.5
2014,Too expensive,Dentist,Total,Fourth quintile 61-80%,Proportion lower bounds (%),1.7
2014,Too expensive,Dentist,Total,Top quintile 81-100%,Proportion lower bounds (%),0.9
2014,Too expensive,Dentist,Females,Total,Proportion lower bounds (%),3.5
2014,Too expensive,Dentist,Females,Bottom quintile 1-20%,Proportion lower bounds (%),5.2
2014,Too expensive,Dentist,Females,Second quintile 21-40%,Proportion lower bounds (%),2.6
2014,Too expensive,Dentist,Females,Third quintile 41-60%,Proportion lower bounds (%),2.0
2014,Too expensive,Dentist,Females,Fourth quintile 61-80%,Proportion lower bounds (%),2.6
2014,Too expensive,Dentist,Females,Top quintile 81-100%,Proportion lower bounds (%),0.9
2014,Too expensive,Dentist,Males,Total,Proportion lower bounds (%),1.7
2014,Too expensive,Dentist,Males,Bottom quintile 1-20%,Proportion lower bounds (%),3.0
2014,Too expensive,Dentist,Males,Second quintile 21-40%,Proportion lower bounds (%),2.0
2014,Too expensive,Dentist,Males,Third quintile 41-60%,Proportion lower bounds (%),0.3
2014,Too expensive,Dentist,Males,Fourth quintile 61-80%,Proportion lower bounds (%),0.5
2014,Too expensive,Dentist,Males,Top quintile 81-100%,Proportion lower bounds (%),0.5
2014,Too expensive,Doctor or medical specialist,Total,Total,Proportion lower bounds (%),9.3
2014,Too expensive,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion lower bounds (%),16.3
2014,Too expensive,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion lower bounds (%),10.9
2014,Too expensive,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion lower bounds (%),7.2
2014,Too expensive,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion lower bounds (%),4.5
2014,Too expensive,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion lower bounds (%),3.2
2014,Too expensive,Doctor or medical specialist,Females,Total,Proportion lower bounds (%),10.3
2014,Too expensive,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion lower bounds (%),15.6
2014,Too expensive,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion lower bounds (%),11.2
2014,Too expensive,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion lower bounds (%),7.4
2014,Too expensive,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion lower bounds (%),6.0
2014,Too expensive,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion lower bounds (%),3.0
2014,Too expensive,Doctor or medical specialist,Males,Total,Proportion lower bounds (%),7.5
2014,Too expensive,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion lower bounds (%),14.5
2014,Too expensive,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion lower bounds (%),8.5
2014,Too expensive,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion lower bounds (%),5.4
2014,Too expensive,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion lower bounds (%),2.3
2014,Too expensive,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion lower bounds (%),2.6
2014,Other reasons,Dentist,Total,Total,Proportion lower bounds (%),4.4
2014,Other reasons,Dentist,Total,Bottom quintile 1-20%,Proportion lower bounds (%),7.0
2014,Other reasons,Dentist,Total,Second quintile 21-40%,Proportion lower bounds (%),3.9
2014,Other reasons,Dentist,Total,Third quintile 41-60%,Proportion lower bounds (%),2.3
2014,Other reasons,Dentist,Total,Fourth quintile 61-80%,Proportion lower bounds (%),3.2
2014,Other reasons,Dentist,Total,Top quintile 81-100%,Proportion lower bounds (%),2.0
2014,Other reasons,Dentist,Females,Total,Proportion lower bounds (%),4.3
2014,Other reasons,Dentist,Females,Bottom quintile 1-20%,Proportion lower bounds (%),7.6
2014,Other reasons,Dentist,Females,Second quintile 21-40%,Proportion lower bounds (%),4.0
2014,Other reasons,Dentist,Females,Third quintile 41-60%,Proportion lower bounds (%),1.9
2014,Other reasons,Dentist,Females,Fourth quintile 61-80%,Proportion lower bounds (%),1.8
2014,Other reasons,Dentist,Females,Top quintile 81-100%,Proportion lower bounds (%),1.4
2014,Other reasons,Dentist,Males,Total,Proportion lower bounds (%),3.9
2014,Other reasons,Dentist,Males,Bottom quintile 1-20%,Proportion lower bounds (%),4.7
2014,Other reasons,Dentist,Males,Second quintile 21-40%,Proportion lower bounds (%),2.8
2014,Other reasons,Dentist,Males,Third quintile 41-60%,Proportion lower bounds (%),2.0
2014,Other reasons,Dentist,Males,Fourth quintile 61-80%,Proportion lower bounds (%),3.7
2014,Other reasons,Dentist,Males,Top quintile 81-100%,Proportion lower bounds (%),1.8
2014,Other reasons,Doctor or medical specialist,Total,Total,Proportion lower bounds (%),2.2
2014,Other reasons,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion lower bounds (%),2.8
2014,Other reasons,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion lower bounds (%),1.1
2014,Other reasons,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion lower bounds (%),1.5
2014,Other reasons,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion lower bounds (%),1.2
2014,Other reasons,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion lower bounds (%),1.7
2014,Other reasons,Doctor or medical specialist,Females,Total,Proportion lower bounds (%),1.6
2014,Other reasons,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion lower bounds (%),1.6
2014,Other reasons,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion lower bounds (%),0.7
2014,Other reasons,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion lower bounds (%),1.0
2014,Other reasons,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion lower bounds (%),0.8
2014,Other reasons,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion lower bounds (%),1.1
2014,Other reasons,Doctor or medical specialist,Males,Total,Proportion lower bounds (%),2.4
2014,Other reasons,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion lower bounds (%),3.4
2014,Other reasons,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion lower bounds (%),1.0
2014,Other reasons,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion lower bounds (%),1.4
2014,Other reasons,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion lower bounds (%),1.1
2014,Other reasons,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion lower bounds (%),1.7
2015,Total,Dentist,Total,Total,Proportion lower bounds (%),7.5
2015,Total,Dentist,Total,Bottom quintile 1-20%,Proportion lower bounds (%),10.5
2015,Total,Dentist,Total,Second quintile 21-40%,Proportion lower bounds (%),7.0
2015,Total,Dentist,Total,Third quintile 41-60%,Proportion lower bounds (%),8.0
2015,Total,Dentist,Total,Fourth quintile 61-80%,Proportion lower bounds (%),3.6
2015,Total,Dentist,Total,Top quintile 81-100%,Proportion lower bounds (%),3.8
2015,Total,Dentist,Females,Total,Proportion lower bounds (%),8.2
2015,Total,Dentist,Females,Bottom quintile 1-20%,Proportion lower bounds (%),10.1
2015,Total,Dentist,Females,Second quintile 21-40%,Proportion lower bounds (%),7.1
2015,Total,Dentist,Females,Third quintile 41-60%,Proportion lower bounds (%),9.1
2015,Total,Dentist,Females,Fourth quintile 61-80%,Proportion lower bounds (%),3.8
2015,Total,Dentist,Females,Top quintile 81-100%,Proportion lower bounds (%),3.4
2015,Total,Dentist,Males,Total,Proportion lower bounds (%),6.0
2015,Total,Dentist,Males,Bottom quintile 1-20%,Proportion lower bounds (%),8.9
2015,Total,Dentist,Males,Second quintile 21-40%,Proportion lower bounds (%),5.3
2015,Total,Dentist,Males,Third quintile 41-60%,Proportion lower bounds (%),5.2
2015,Total,Dentist,Males,Fourth quintile 61-80%,Proportion lower bounds (%),2.4
2015,Total,Dentist,Males,Top quintile 81-100%,Proportion lower bounds (%),3.1
2015,Total,Doctor or medical specialist,Total,Total,Proportion lower bounds (%),11.4
2015,Total,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion lower bounds (%),19.1
2015,Total,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion lower bounds (%),11.6
2015,Total,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion lower bounds (%),10.3
2015,Total,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion lower bounds (%),6.7
2015,Total,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion lower bounds (%),4.2
2015,Total,Doctor or medical specialist,Females,Total,Proportion lower bounds (%),11.7
2015,Total,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion lower bounds (%),18.6
2015,Total,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion lower bounds (%),12.7
2015,Total,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion lower bounds (%),9.9
2015,Total,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion lower bounds (%),6.6
2015,Total,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion lower bounds (%),2.0
2015,Total,Doctor or medical specialist,Males,Total,Proportion lower bounds (%),10.2
2015,Total,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion lower bounds (%),16.8
2015,Total,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion lower bounds (%),8.4
2015,Total,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion lower bounds (%),8.8
2015,Total,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion lower bounds (%),5.4
2015,Total,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion lower bounds (%),5.3
2015,Too expensive,Dentist,Total,Total,Proportion lower bounds (%),2.6
2015,Too expensive,Dentist,Total,Bottom quintile 1-20%,Proportion lower bounds (%),5.0
2015,Too expensive,Dentist,Total,Second quintile 21-40%,Proportion lower bounds (%),1.2
2015,Too expensive,Dentist,Total,Third quintile 41-60%,Proportion lower bounds (%),3.9
2015,Too expensive,Dentist,Total,Fourth quintile 61-80%,Proportion lower bounds (%),0.5
2015,Too expensive,Dentist,Total,Top quintile 81-100%,Proportion lower bounds (%),0.5
2015,Too expensive,Dentist,Females,Total,Proportion lower bounds (%),3.3
2015,Too expensive,Dentist,Females,Bottom quintile 1-20%,Proportion lower bounds (%),5.3
2015,Too expensive,Dentist,Females,Second quintile 21-40%,Proportion lower bounds (%),1.1
2015,Too expensive,Dentist,Females,Third quintile 41-60%,Proportion lower bounds (%),5.6
2015,Too expensive,Dentist,Females,Fourth quintile 61-80%,Proportion lower bounds (%),0.6
2015,Too expensive,Dentist,Females,Top quintile 81-100%,Proportion lower bounds (%),0.2
2015,Too expensive,Dentist,Males,Total,Proportion lower bounds (%),1.6
2015,Too expensive,Dentist,Males,Bottom quintile 1-20%,Proportion lower bounds (%),3.3
2015,Too expensive,Dentist,Males,Second quintile 21-40%,Proportion lower bounds (%),0.7
2015,Too expensive,Dentist,Males,Third quintile 41-60%,Proportion lower bounds (%),1.2
2015,Too expensive,Dentist,Males,Fourth quintile 61-80%,Proportion lower bounds (%),0.1
2015,Too expensive,Dentist,Males,Top quintile 81-100%,Proportion lower bounds (%),0.5
2015,Too expensive,Doctor or medical specialist,Total,Total,Proportion lower bounds (%),9.1
2015,Too expensive,Doctor or medical specialist,Total,Bottom quintile 1-20%,Proportion lower bounds (%),15.9
2015,Too expensive,Doctor or medical specialist,Total,Second quintile 21-40%,Proportion lower bounds (%),9.2
2015,Too expensive,Doctor or medical specialist,Total,Third quintile 41-60%,Proportion lower bounds (%),9.3
2015,Too expensive,Doctor or medical specialist,Total,Fourth quintile 61-80%,Proportion lower bounds (%),4.5
2015,Too expensive,Doctor or medical specialist,Total,Top quintile 81-100%,Proportion lower bounds (%),2.4
2015,Too expensive,Doctor or medical specialist,Females,Total,Proportion lower bounds (%),10.0
2015,Too expensive,Doctor or medical specialist,Females,Bottom quintile 1-20%,Proportion lower bounds (%),16.3
2015,Too expensive,Doctor or medical specialist,Females,Second quintile 21-40%,Proportion lower bounds (%),9.7
2015,Too expensive,Doctor or medical specialist,Females,Third quintile 41-60%,Proportion lower bounds (%),9.5
2015,Too expensive,Doctor or medical specialist,Females,Fourth quintile 61-80%,Proportion lower bounds (%),5.4
2015,Too expensive,Doctor or medical specialist,Females,Top quintile 81-100%,Proportion lower bounds (%),1.5
2015,Too expensive,Doctor or medical specialist,Males,Total,Proportion lower bounds (%),7.4
2015,Too expensive,Doctor or medical specialist,Males,Bottom quintile 1-20%,Proportion lower bounds (%),12.8
2015,Too expensive,Doctor or medical specialist,Males,Second quintile 21-40%,Proportion lower bounds (%),6.8
2015,Too expensive,Doctor or medical specialist,Males,Third quintile 41-60%,Proportion lower bounds (%),7.2
2015,Too expensive,Doctor or medical specialist,Males,Fourth quintile 61-80%,Proportion lower bounds (%),2.5
2015,Too expensive,Doctor or medical specialist,Males,Top quintile 81-100%,Proportion lower bounds (%),2.6
